"STRLocus","Length","RepeatUnits","GC_STR","GC_Flank","GC_Diff","SequenceComplexity","Missingness","Mean_Posterior","Mean_Indel","Mean_Stutter","He","MeanHe","MinimumHe","MaximumHe","JostD","Probability"
"14:2619868-2619879",1,12,0,49,49,0.59,0.005747126,0.997572254,1.145170163,18.84789024,0.422906305,0.342439441,0,1,0.317605959,0.941542534
"14:2622318-2622330",1,13,0,40,40,0.56,0.028735632,0.996923077,1.783072083,20.51316888,0.502747253,0.423798208,0,1,0.229309964,0.953566634
"14:2623293-2623308",1,16,0,51,51,0.56,0.091954023,0.977974684,3.910151688,18.84920028,0.407723938,0.384443593,0,1,0.013162385,0.766321077
"14:2630439-2630456",1,18,0,46,46,0.59,0.068965517,0.959197531,2.519549557,26.42839609,0.561076605,0.484457125,0,1,0.10559285,0.89469232
"14:263511-263524",1,14,0,39,39,0.57,0.034482759,0.994583333,1.591461389,24.04424777,0.319860279,0.188032795,0,0.529411765,0.033310793,0.768804353
"14:2644187-2644196",1,10,100,60,40,0.59,0.057471264,0.991036585,2.545167365,12.63378342,0.503591202,0.339827448,0,0.904761905,0.412008229,0.971559064
"14:2648368-2648379",2,6,50,47,3,0.58,0.011494253,1,0.701748689,0.126845714,0.078539372,0.063311688,0,0.571428571,0.225474351,0.204038389
"14:2651302-2651312",3,3.66667,27.27272727,58,30.72727273,0.59,0.022988506,1,0.85227097,0.257094544,0.268778281,0.198261509,0,0.666666667,0.039253116,0.564859346
"14:2651752-2651778",3,9,25.92592593,45,19.07407407,0.6,0.063218391,1,0.935938375,0.508036675,0.332197228,0.174652211,0,0.5,0.1565684,0.721786415
"14:2653596-2653605",1,10,0,47,47,0.59,0,1,0.646227562,2.12577861,0.309148894,0.245853865,0,0.666666667,0,0.768748949
"14:2653784-2653805",1,22,4.545454545,46,41.45454545,0.58,0.022988506,0.997294118,2.047678475,17.12824457,0.459937348,0.122950613,0,0.501424501,0.000787963,0.99566765
"14:266136-266154",1,19,0,37,37,0.59,0.040229885,0.938203593,3.221427877,26.53707212,0.439506529,0.368062041,0,1,0.055615894,0.721984232
"14:2661537-2661556",1,20,0,42,42,0.57,0.040229885,0.912634731,3.431269746,27.80345909,0.581920496,0.5383097,0,1,0.182892236,0.615602087
"14:2665588-2665610",5,4.6,39.13043478,38,1.130434783,0.56,0.011494253,1,0.856802205,0.01531247,0.057187542,0.124627225,0,1,0.000781507,0.370634377
"14:2665708-2665718",2,5.5,54.54545455,29,25.54545455,0.56,0.005747126,1,0.54250305,0.311132644,0.056459202,0.142857143,0,1,0,0.277759552
"14:2678420-2678452",9,3.66667,51.51515152,47,4.515151515,0.57,0,1,0.630782987,0.063946211,0.388612052,0.336167713,0,0.833333333,0.068373983,0.619264524
"14:2697092-2697102",1,11,0,41,41,0.59,0,0.999770115,1.253234323,7.579398573,0.49485084,0.257532746,0,0.666666667,0.377225957,0.992665006
"14:2698166-2698177",2,6,50,48,2,0.58,0.017241379,0.999590643,0.718284336,4.152417948,0.387409701,0.308332878,0,0.666666667,0.272585521,0.495425161
"14:2721948-2721973",1,26,3.846153846,54,50.15384615,0.59,0.051724138,0.992545455,2.814067312,21.47425184,0.437915743,0.467926723,0,1,0.122947915,0.633298782
"14:2742680-2742708",8,3.625,75.86206897,58,17.86206897,0.59,0.005747126,1,0.369881384,0.089179005,0.597997043,0.436844849,0,1,0.350655687,0.953382997
"14:2748068-2748077",1,10,0,38,38,0.57,0.011494253,1,1.368628414,4.353057748,0.510063919,0.32182849,0,0.666666667,0,0.985407335
"14:2753060-2753076",1,17,0,42,42,0.58,0.057471264,0.997682927,3.024919561,26.18195333,0.421442466,0.276617991,0,0.666666667,0.34138615,0.915602804
"14:2754457-2754475",1,19,0,45,45,0.59,0.057471264,0.939817073,2.743802491,20.53175196,0.544291486,0.505898582,0,1,0.186251927,0.74171233
"14:2756452-2756481",8,3.75,50,61,11,0.59,0.022988506,1,0.403280587,0.244092334,0.640236686,0.513817909,0,1,0.334439008,0.912617384
"14:2773295-2773320",1,26,0,45,45,0.59,0.074712644,0.866770186,3.514074729,17.67021782,0.76242236,0.632174339,0.153846154,1,0.532276558,0.900870801
"14:2774779-2774803",5,5,56,49,7,0.54,0.034482759,0.99702381,2.708424541,0.187509912,0.530367836,0.492231955,0,1,0.118519192,0.721786063
"14:2784087-2784127",5,8.2,4.87804878,35,30.12195122,0.57,0.017241379,1,0.480772325,0.13252121,0.425799794,0.417424392,0,1,0.132003474,0.573909653
"14:2786767-2786784",1,18,5.555555556,46,40.44444444,0.59,0.005747126,1,1.067249823,10.81183549,0.256889367,0.172937333,0,0.571428571,0.051876191,0.657753199
"14:2791363-2791424",8,7.75,53.22580645,54,0.774193548,0.58,0.028735632,0.993352941,0.383742082,0.581074581,0.685440613,0.429633825,0,0.761904762,0.503402566,0.969456075
"14:2792559-2792578",1,20,10,52,42,0.56,0.08045977,0.9999375,2.392280466,6.714751289,0.409591195,0.391991371,0,1,0.236728119,0.867767374
"14:2792941-2792958",1,18,0,29,29,0.58,0.063218391,0.893374233,3.508190008,22.92886975,0.691660986,0.633902595,0,1,0.312884017,0.704377814
"14:2794512-2794522",3,3.66667,72.72727273,47,25.72727273,0.6,0.005747126,1,0.453710133,0.006021195,0.448312945,0.140409969,0,0.413793103,0,0.968507323
"14:279605-279621",1,17,0,46,46,0.58,0.040229885,0.937784431,2.559409369,24.20334802,0.452059736,0.297216845,0,0.666666667,0.082136686,0.789145725
"14:2804082-2804096",2,7.5,0,52,52,0.58,0.017241379,0.99994152,0.545622227,7.757890963,0.08001376,0.0811541,0,0.666666667,0.019333762,0.261803939
"14:2812289-2812303",1,15,0,42,42,0.56,0.017241379,0.99994152,1.980502491,18.89794596,0.665290678,0.61700472,0,1,0.477337804,0.964772996
"14:2824330-2824350",1,21,0,48,48,0.6,0.086206897,0.918301887,3.697811888,16.42544472,0.583950322,0.415513699,0,0.666666667,0.246503227,0.859806585
"14:2833863-2833924",8,7.75,53.22580645,58,4.774193548,0.58,0.097701149,0.990993789,1.228058299,9.288195066,0.662515263,0.370666629,0,0.733333333,0.540831901,0.98687472
"14:2835963-2836011",9,5.44444,51.02040816,61,9.979591837,0.56,0.005747126,0.994971098,1.03603073,2.251672718,0.546242775,0.349929394,0,0.833333333,0.465883213,0.943655479
"14:2847253-2847322",8,8.75,51.42857143,58,6.571428571,0.59,0.022988506,1,0.635278162,0.12104351,0.236407936,0.223317604,0,0.833333333,0.109631106,0.452161193
"14:2860007-2860018",1,12,0,36,36,0.57,0.097701149,0.999745223,1.172568921,16.56403737,0.670178017,0.533214286,0,1,0.332799237,0.993023858
"14:2871972-2871981",1,10,100,61,39,0.58,0.017241379,0.994736842,1.007717025,11.52388581,0.319367045,0.275835553,0,0.833333333,0.166381782,0.617954747
"14:2882620-2882635",1,16,0,54,54,0.58,0.057471264,0.962682927,3.715536287,23.05972394,0.483241059,0.488418323,0,1,0.145248403,0.640429473
"14:2884596-2884622",5,5.4,0,57,57,0.56,0.045977011,1,0.749441676,0.195921448,0.125228185,0.063838083,0,0.476190476,0.252248438,0.296538289
"14:2885403-2885419",1,17,0,52,52,0.58,0.045977011,0.903313253,2.557636136,17.44127517,0.700839723,0.369962583,0,0.76091954,0.478184764,0.994581638
"14:2888944-2888961",1,18,0,41,41,0.56,0.040229885,0.955928144,2.512217251,19.47358249,0.600606017,0.421247838,0,1,0.388345404,0.984934649
"14:2890611-2890622",1,12,0,48,48,0.58,0.017241379,0.990935673,1.073596214,15.26693756,0.259786722,0.152008335,0,0.666666667,0,0.767695652
"14:2897017-2897033",1,17,5.882352941,54,48.11764706,0.54,0.011494253,1,0.522388538,2.240204275,0.188494492,0.080811653,0,0.484330484,0.028348468,0.661556546
"14:2900867-2900892",1,26,3.846153846,45,41.15384615,0.59,0.028735632,0.930887574,3.609344031,32.52929279,0.586644125,0.530763882,0,1,0.330279077,0.722479813
"14:2901141-2901162",1,22,9.090909091,45,35.90909091,0.59,0.017241379,1,1.367478485,12.93096408,0.30127279,0.183966639,0,0.761904762,0.00844685,0.885011217
"14:2905926-2905944",1,19,5.263157895,54,48.73684211,0.57,0.028735632,0.997692308,3.148191111,8.235465543,0.487038602,0.182767038,0,0.564102564,0.441156217,0.995983652
"14:2912046-2912077",4,8,50,61,11,0.55,0,1,0.54188686,0.786556359,0.668061923,0.475122516,0,0.677381648,0.437709407,0.840858325
"14:2916631-2916640",3,3.33333,70,56,14,0.58,0.005747126,1,0.938852479,0.005177497,0.214544966,0.117995238,0,0.485294118,0,0.472959657
"14:2919002-2919018",1,17,0,36,36,0.59,0.063218391,0.956809816,3.813310718,35.79100724,0.512004847,0.336219663,0,1,0.345290347,0.966286804
"14:2919194-2919209",1,16,6.25,42,35.75,0.59,0.017241379,1,0.71580222,10.31893286,0.286480908,0.207554152,0,0.666666667,0.359443456,0.748476382
"14:2931987-2932000",4,3.5,42.85714286,28,14.85714286,0.57,0.011494253,1,1.188575327,0.081600669,0.485584115,0.524581525,0,1,0.13079664,0.351332693
"14:2932828-2932844",1,17,0,24,24,0.54,0.005747126,1,0.464576084,1.288471074,0.168839898,0.064834017,0,0.508045977,0,0.63038939
"14:2940625-2940646",2,11,4.545454545,54,49.45454545,0.56,0.005747126,0.999942197,0.716501415,4.217202806,0.536832908,0.214420199,0,0.80952381,0.465468336,0.993451336
"14:2950784-2950806",6,3.83333,0,43,43,0.59,0.011494253,1,0.586726946,0.218388637,0.472256222,0.311675214,0,1,0.266127182,0.963203639
"14:2952796-2952808",1,13,0,32,32,0.55,0.045977011,0.990301205,3.03352767,14.07563977,0.178094195,0.156962244,0,1,0.060850712,0.626168738
"14:2954084-2954094",3,3.66667,36.36363636,41,4.636363636,0.58,0.005747126,1,0.654903882,0.027900279,0.011560694,0.090909091,0,1,0,0.331464261
"14:2965500-2965519",3,6.66667,35,33,2,0.58,0.011494253,1,0.711946925,1.232837637,0.192302462,0.223858224,0,1,0.047362665,0.476725598
"14:2972635-2972652",3,6,33.33333333,34,0.666666667,0.57,0.011494253,1,0.481578375,1.814440025,0.359649123,0.24198486,0,0.666666667,0.084033069,0.717046882
"14:2972708-2972742",3,11.6667,31.42857143,43,11.57142857,0.56,0,0.999195402,0.731076156,3.805254445,0.787123779,0.718049442,0,1,0.424509414,0.648234316
"14:2973892-2973904",1,13,0,26,26,0.55,0.063218391,0.975705521,1.077340732,13.1121782,0.56487162,0.260357072,0,0.648148148,0.365837506,0.996129042
"14:2977224-2977233",3,3.33333,0,28,28,0.55,0.017241379,1,0.418766539,0.016247449,0.141314069,0.22646689,0,1,0.170930925,0.252388118
"14:2977712-2977725",1,14,0,27,27,0.57,0.005747126,0.97300578,1.649356054,19.31286598,0.50927544,0.420017898,0,1,0.144616844,0.933311429
"14:2980227-2980243",1,17,0,36,36,0.59,0.017241379,0.956491228,2.108840009,24.89479172,0.315583075,0.252029809,0,1,0.151170791,0.681403076
"14:2984410-2984432",5,4.6,34.7826087,30,4.782608696,0.59,0.005747126,0.995375723,0.679544065,0.248652742,0.264081194,0.237093755,0,1,0.064975702,0.739880149
"14:2985495-2985512",1,18,0,41,41,0.59,0.034482759,0.940238095,2.929790434,32.19855165,0.449885942,0.334929248,0,0.666666667,0.058983464,0.612490892
"14:2987312-2987343",9,3.55556,37.5,35,2.5,0.57,0.005747126,1,0.509009651,0.068002677,0.340301116,0.285264891,0,0.666666667,0.165928658,0.420718341
"14:2998363-2998372",1,10,0,25,25,0.56,0.011494253,1,0.892226736,8.792306341,0.281993744,0.158332514,0,0.5,0,0.785106432
"14:3005280-3005321",7,6,11.9047619,21,9.095238095,0.56,0.022988506,0.975882353,0.680146201,0.079335845,0.618586843,0.568704,0,1,0.202652077,0.752646196
"14:311200-311219",5,4,20,36,16,0.57,0.005747126,1,1.36935894,0.087895577,0.206949859,0.095286458,0,0.461538462,0.025005606,0.509895421
"14:319239-319258",6,3.33333,70,53,17,0.58,0.011494253,1,0.529356377,0.202616871,0.576431389,0.393676749,0,1,0.184546545,0.974816049
"14:330299-330309",1,11,0,44,44,0.59,0.034482759,0.993869048,1.504647016,16.44013496,0.523025378,0.304005696,0,1,0.38697617,0.99637496
"14:336622-336635",1,14,0,47,47,0.57,0.022988506,0.996294118,1.51767774,22.49238967,0.355516881,0.377470858,0,1,0.131819188,0.631317775
"14:340381-340391",1,11,0,44,44,0.61,0.011494253,0.999302326,0.751924805,10.4944006,0.180266558,0.174966896,0,1,0.049845594,0.648298316
"14:364400-364427",9,3.11111,57.14285714,53,4.142857143,0.58,0.005747126,1,0.504366925,0.022083312,0.056459202,0.125809316,0,1,0.040619177,0.358693807
"14:372528-372541",1,14,0,49,49,0.58,0.017241379,0.999883041,1.049558465,17.94275207,0.471001032,0.269544622,0,0.518451301,0.159629203,0.966238828
"14:373521-373551",9,3.44444,38.70967742,47,8.290322581,0.57,0.005747126,1,0.783449923,0.059472512,0.180266165,0.070383542,0,0.502463054,0.026481447,0.566124325
"14:380437-380477",6,6.83333,56.09756098,57,0.902439024,0.58,0.005747126,1,0.864173425,0.163889445,0.367119236,0.325737461,0,1,0.104136059,0.741698834
"14:393405-393416",1,12,0,45,45,0.57,0.022988506,0.991411765,1.560338923,17.28650318,0.202088409,0.070752523,0,0.57635468,0.051416994,0.723777616
"14:399672-399687",3,5.33333,68.75,37,31.75,0.57,0,1,1.076777628,0.718312214,0.294000399,0.179895148,0,0.676470588,0.012661397,0.737669513
"14:41255-41268",2,7,0,21,21,0.56,0.097701149,0.967834395,1.426173468,1.67681198,0.375796178,0.358186275,0,0.666666667,0.276854825,0.340254701
"14:413105-413129",8,3.125,64,56,8,0.57,0.017241379,1,1.241245862,0.014486001,0.122738218,0.201131295,0,1,0.046015784,0.307908327
"14:417160-417173",3,4.66667,35.71428571,48,12.28571429,0.59,0,1,1.96171295,0.243742777,0.480233872,0.409890739,0,1,0.151588152,0.814877188
"14:417321-417338",6,3,50,44,6,0.58,0.005747126,1,1.15931554,0.00885099,0.431912892,0.149684064,0,0.508045977,0,0.968979386
"14:421104-421113",3,3.33333,40,38,2,0.58,0.005747126,1,0.412371357,0.062427746,0.099206883,0.112907661,0,1,0.06721541,0.609345692
"14:422633-422646",2,7,0,31,31,0.56,0.022988506,0.999823529,0.493035835,2.610114088,0.112565263,0.1478572,0,1,0.039765001,0.495483796
"14:444222-444247",1,26,7.692307692,39,31.30769231,0.56,0.022988506,0.996764706,1.899410869,20.55739594,0.309919944,0.092905364,0,0.308823529,0.157678776,0.856589215
"14:448583-448596",1,14,0,34,34,0.54,0.074712644,1,3.42223854,17.35233945,0.362888199,0.341883607,0,1,0,0.817050909
"14:453213-453229",1,17,0,48,48,0.59,0.040229885,0.945209581,3.335754034,28.23097496,0.49347089,0.477547366,0,1,0.13213811,0.603443315
"14:45477-45487",1,11,0,37,37,0.59,0.005747126,0.990404624,0.825527412,11.65541901,0.480709773,0.490951919,0,1,0.065082031,0.809525217
"14:458540-458561",1,22,4.545454545,44,39.45454545,0.56,0.011494253,1,1.649786708,12.3152046,0.501087991,0.344450247,0,0.666666667,0.297259467,0.963542643
"14:468378-468391",1,14,0,27,27,0.6,0.045977011,0.997590361,1.424915967,17.04063022,0.501204819,0.328922929,0,1,0.062442412,0.990888991
"14:478004-478022",1,19,0,35,35,0.58,0.074712644,0.888819876,3.732429613,22.29504075,0.583229814,0.501436636,0,1,0.369674726,0.668049747
"14:482560-482575",1,16,0,44,44,0.58,0.028735632,0.96964497,2.688251636,18.28383385,0.397928994,0.378932757,0,1,0.08888177,0.703727195
"14:492883-492899",3,5.66667,64.70588235,45,19.70588235,0.54,0.017241379,0.994502924,0.721277026,0.884806851,0.43254214,0.356529557,0,0.691666667,0.44759548,0.472782872
"14:517301-517311",1,11,0,50,50,0.57,0.040229885,0.999161677,3.113064581,9.910915267,0.509054181,0.249344706,0,0.666666667,0.186703863,0.995105426
"14:523897-523913",1,17,0,44,44,0.6,0,0.994367816,1.815433161,21.83131183,0.2889509,0.180886123,0,0.833333333,0,0.857182386
"14:524618-524629",1,12,0,31,31,0.56,0,0.997068966,1.137002112,11.79946388,0.483688791,0.290339946,0,0.525,0.000921804,0.966406901
"14:53974-53988",1,15,0,24,24,0.56,0.040229885,0.983712575,1.962301267,18.21634617,0.293701753,0.140387061,0,0.62962963,0,0.83945001
"14:544285-544294",1,10,0,49,49,0.59,0.017241379,1,0.530727614,5.814427698,0.41623667,0.311155,0,0.6,0,0.88935216
"14:546443-546452",1,10,100,47,53,0.58,0.017241379,1,0.86518579,10.54822919,0.512624699,0.384980689,0,0.9,0.303692159,0.942903501
"14:554535-554545",1,11,0,39,39,0.56,0.011494253,1,1.033300948,6.01705099,0.339657283,0.243095984,0,0.666666667,0.18932113,0.85707344
"14:560017-560031",1,15,0,39,39,0.58,0.017241379,0.99,1.864887346,18.46030071,0.356037152,0.292764658,0,1,0.370116394,0.873476029
"14:569493-569511",1,19,0,39,39,0.59,0.08045977,0.9640625,3.778396233,25.72679455,0.595676101,0.523780682,0,0.833333333,0.266364224,0.844660534
"14:571690-571710",4,5.25,23.80952381,60,36.19047619,0.57,0.074712644,0.967701863,1.140122021,9.587407108,0.39068323,0.338569426,0,1,0.074215758,0.866742728
"14:604553-604569",1,17,0,49,49,0.6,0.028735632,0.94739645,2.848026597,19.60787041,0.588898281,0.297250925,0,0.652873563,0.033340365,0.990206395
"14:627245-627267",4,5.75,0,35,35,0.59,0.034482759,1,0.752225509,0.665130053,0.617408041,0.573538104,0,1,0.31517585,0.674850983
"14:630833-630867",2,17.5,5.714285714,62,56.28571429,0.59,0.022988506,1,2.27867012,10.98983065,0.625826662,0.640478691,0.308823529,1,0.462661844,0.476870927
"14:641924-641938",1,15,0,48,48,0.58,0.028735632,0.997218935,1.730863228,20.7186815,0.504367427,0.366999906,0,0.666666667,0,0.94239916
"14:649265-649281",1,17,0,42,42,0.58,0.063218391,0.988711656,2.609549135,23.40382681,0.407634628,0.250933791,0,1,0.000528564,0.973930826
"14:65849-65865",5,3.4,0,17,17,0.56,0.057471264,0.975609756,0.147144996,0.020033073,0.177165943,0.132422448,0,0.358974359,0.000189329,0.209708931
"14:660621-660631",3,3.66667,63.63636364,56,7.636363636,0.54,0.005747126,1,0.965051148,0.026567584,0.023054174,0.116883117,0,1,0.042805225,0.260372461
"14:66187-66200",4,3.5,0,21,21,0.56,0.040229885,1,0.31572371,0.036157795,0.047038453,0.109981851,0,1,0,0.4303443
"14:677003-677031",9,3.22222,75.86206897,52,23.86206897,0.58,0.057471264,1,0.62914671,0.046964715,0.036286099,0.097638211,0,1,0.046623956,0.450269708
"14:684281-684294",1,14,0,55,55,0.58,0.051724138,0.991515152,3.706473729,18.7194631,0.416555802,0.233587993,0,0.6,0.106021941,0.947115153
"14:684561-684597",8,4.625,62.16216216,55,7.162162162,0.59,0.022988506,1,0.822603483,0.020534128,0.156143404,0.136873202,0,0.666666667,0.026224505,0.347485409
"14:693623-693649",8,3.375,44.44444444,39,5.444444444,0.59,0,0.999942529,1.015268655,0.311196244,0.298119726,0.212301069,0,0.666666667,0.026134488,0.612535923
"14:694113-694128",1,16,0,42,42,0.57,0.028735632,0.971656805,2.619048134,19.17656958,0.382642998,0.289523578,0,1,0.398477153,0.891658738
"14:696323-696341",6,3.16667,31.57894737,37,5.421052632,0.58,0.034482759,1,1.79216369,0.12926367,0.297191332,0.148591736,0,0.529411765,0.072385621,0.75109299
"14:698571-698580",2,5,50,54,4,0.58,0.017241379,1,0.506558518,0.537705479,0.501547988,0.20846728,0,0.666666667,0,0.987547822
"14:702268-702330",8,7.875,63.49206349,49,14.49206349,0.59,0.051724138,0.99630303,3.883764109,9.900066673,0.638516793,0.412683469,0,0.775862069,0.542460558,0.953413719
"14:708800-708809",3,3.33333,60,41,19,0.59,0,1,0.475662476,0,0.450800611,0.368246876,0,1,0,0.874099417
"14:720661-720674",1,14,0,44,44,0.59,0.068965517,0.991666667,3.54578958,24.34685231,0.424737367,0.194838447,0,0.690909091,0.368060643,0.980571671
"14:723403-723487",8,10.625,20,46,26,0.56,0.057471264,1,5.931608866,0.262581799,0.511111111,0.416666667,0,0.833333333,0.288092492,0.729587113
"14:725302-725325",1,24,0,51,51,0.61,0.034482759,0.975416667,1.683520652,16.03241811,0.586968919,0.397300471,0,1,0.302833722,0.991637327
"14:725726-725757",7,4.57143,62.5,50,12.5,0.57,0.005747126,0.997126437,0.51066583,0.14914909,0.319672131,0.092151675,0,0.552910053,0.295841058,0.9204651
"14:725726-725764",7,5.57143,64.1025641,51,13.1025641,0.57,0.005747126,0.997126437,0.495148305,0.131379045,0.509289617,0.363580247,0,1,0.295841058,0.945049974
"14:731021-731048",8,3.5,60.71428571,51,9.714285714,0.57,0.017241379,0.983976608,0.575750585,1.214965212,0.7374613,0.555658176,0,0.952380952,0.481989047,0.955909874
"14:736351-736360",1,10,100,56,44,0.57,0.034482759,0.998928571,2.032510439,14.20881498,0.601867693,0.570261013,0,1,0.31607012,0.887489361
"14:739195-739212",4,4.5,55.55555556,47,8.555555556,0.57,0.005747126,1,0.580119956,0.141136345,0.355894609,0.335559639,0,0.833333333,0.030553949,0.479948601
"14:740881-740893",1,13,0,32,32,0.57,0.017241379,0.996900585,1.220561773,15.86113779,0.201995184,0.182137161,0,1,0.062185539,0.672175576
"14:741930-741948",1,19,0,46,46,0.59,0.045977011,0.919518072,3.435420487,22.16138309,0.498576123,0.423511147,0,1,0.283758734,0.723843938
"14:749482-749493",2,6,50,54,4,0.59,0.051724138,1,1.586068082,1.190879529,0.08248337,0.15524224,0,1,0,0.365529448
"14:763243-763255",1,13,0,42,42,0.57,0.011494253,0.999534884,1.00267207,14.59398975,0.335305318,0.128484918,0,0.52955665,0.128262151,0.949880128
"14:766932-766941",3,3.33333,100,38,62,0.59,0.005747126,1,0.866313691,0.007532583,0.088721602,0.052810311,0,0.514285714,0,0.268337537
"14:77129-77140",4,3,0,18,18,0.53,0.034482759,0.999761905,0.316857902,0,0.153692615,0.163707817,0,0.666666667,0,0.250781498
"14:793663-793677",1,15,0,39,39,0.59,0.017241379,0.944561404,2.499499898,20.47758148,0.521706226,0.354564377,0,1,0.247419896,0.966302296
"14:796779-796830",9,5.77778,36.53846154,39,2.461538462,0.58,0.022988506,1,1.876470563,0.304051203,0.588096067,0.549118951,0,1,0.428804234,0.628371979
"14:79778-79799",5,4.4,0,36,36,0.6,0.034482759,0.990833333,0.507709128,0.656668615,0.520886798,0.540765787,0,1,0.111346206,0.471495512
"14:810033-810043",1,11,0,42,42,0.58,0,1,1.374006127,11.86176197,0.186565677,0.087015264,0,0.571428571,0.033707376,0.659978359
"14:811796-811818",6,3.83333,30.43478261,50,19.56521739,0.55,0.040229885,1,1.561914781,0.041871135,0.091768271,0.110271547,0,0.666666667,0.104032607,0.218008581
"14:822141-822150",2,5,0,41,41,0.55,0,1,0.525435251,0.112738557,0.396584945,0.341567188,0,1,0,0.803895779
"14:836852-836885",5,6.8,20.58823529,48,27.41176471,0.56,0.097701149,1,1.381224575,0.618432588,0.480565082,0.381784045,0,0.866666667,0.441397398,0.806384499
"14:837060-837072",1,13,100,46,54,0.59,0.08045977,0.9855,1.76011139,16.09304483,0.74245283,0.423823309,0,1,0.544476332,0.999078501
"14:851169-851185",1,17,0,45,45,0.57,0.040229885,0.995269461,1.872991693,25.64620624,0.34701681,0.151648229,0,0.470769231,0.17027566,0.896444525
"14:851513-851525",1,13,0,17,17,0.56,0.034482759,0.9925,1.550340608,13.09575372,0.461933276,0.337117675,0,1,0.044080592,0.97459034
"14:852431-852468",6,6.33333,23.68421053,61,37.31578947,0.54,0.005747126,1,0.353775935,0.052678016,0.067885468,0.078355737,0,0.666666667,0.124235915,0.212293085
"14:854923-854934",1,12,0,22,22,0.58,0.028735632,0.996213018,1.096627415,11.95802231,0.320583263,0.310709859,0,1,0.116568132,0.759331085
"14:856798-856815",1,18,0,38,38,0.58,0.034482759,0.978988095,2.546778109,27.10842487,0.503350442,0.286383397,0,1,0.38388883,0.991489336
"14:866061-866077",2,8.5,0,51,51,0.58,0.011494253,1,0.574239486,11.9131279,0.123351013,0.18057059,0,1,0.051905477,0.360801737
"14:866203-866225",5,4.6,65.2173913,45,20.2173913,0.57,0.005747126,1,0.557106847,0.351543078,0.358247076,0.419551786,0,1,0.033426472,0.297639396
"14:869304-869337",6,5.66667,50,37,13,0.56,0.011494253,1,0.387385842,0.120086669,0.4749762,0.362416569,0,1,0.271179486,0.904087457
"14:8873-8887",3,5,0,27,27,0.57,0.045977011,0.993975904,0.307616572,0.238083026,0.092296459,0.041212121,0,0.453333333,0.015034974,0.295405457
"14:887989-888005",1,17,0,47,47,0.56,0.057471264,0.97945122,2.81386099,21.27750361,0.326275625,0.241605748,0,1,0.152959452,0.862788692
"14:888874-888889",1,16,0,34,34,0.57,0.028735632,0.989822485,1.817704685,20.87193607,0.496548323,0.182637064,0,0.572413793,0.440760579,0.99477577
"14:890316-890325",1,10,0,32,32,0.58,0.017241379,1,2.385114612,2.489684851,0.50251118,0.371767352,0,1,0.316337429,0.988440242
"14:890556-890572",1,17,0,45,45,0.55,0.028735632,0.927810651,3.400229925,20.53012457,0.352000564,0.284803833,0,1,0.090175267,0.605281297
"14:898892-898918",9,3,62.96296296,45,17.96296296,0.57,0,0.996149425,0.669739988,0.022293235,0.307687197,0.220344457,0,1,0,0.906202631
"14:899986-900006",6,3.5,38.0952381,44,5.904761905,0.6,0.005747126,1,1.322188119,0.145131708,0.288345208,0.126411043,0,0.518518519,0,0.780324854
"14:906551-906566",1,16,0,31,31,0.57,0.017241379,0.999766082,1.076375605,4.160121542,0.162848297,0.147997287,0,1,0,0.678711482
"14:91450-91459",3,3.33333,30,22,8,0.55,0.051724138,0.996969697,0.176082815,0,0.035920177,0.134199134,0,1,0,0.290150669
"14:931902-931918",1,17,5.882352941,34,28.11764706,0.56,0.051724138,1,1.079224867,8.834088019,0.29150037,0.116354688,0,0.518518519,0.105123622,0.903253213
"14:932673-932701",3,9.66667,65.51724138,36,29.51724138,0.57,0.011494253,0.999825581,1.111561459,1.588329206,0.846185231,0.823058678,0.625,1,0.332672214,0.827116298
"14:938201-938214",4,3.5,28.57142857,46,17.42857143,0.58,0.005747126,1,0.364104071,0.37286289,0.505377067,0.139121194,0,0.666666667,0.427355878,0.995733761
"14:952581-952613",6,5.5,33.33333333,48,14.66666667,0.59,0.017241379,1,0.342463401,0.152369728,0.483935329,0.234819175,0,0.666666667,0.293868578,0.962469429
"14:955414-955428",1,15,0,36,36,0.59,0.017241379,0.992982456,1.873183345,19.99863493,0.497144823,0.295941298,0,0.666666667,0.326173594,0.977216943
"14:96145-96154",2,5,0,21,21,0.57,0.051724138,0.987878788,0.369750199,0.03731368,0.012121212,0.090909091,0,1,0,0.391720652
"14:970914-970968",2,27.5,54.54545455,51,3.545454545,0.58,0.051724138,0.994385965,1.524833895,8.5207275,0.673324742,0.641319861,0,1,0.473078748,0.44129912
"14:989885-989894",1,10,100,46,54,0.59,0.034482759,0.999642857,1.312236876,10.32786345,0.432420873,0.409260776,0,1,0.290393793,0.723415522
"14:994984-995004",2,10.5,0,38,38,0.59,0.034482759,0.988511905,1.044427902,7.445224562,0.393071001,0.399371203,0,1,0.112288562,0.542296419
"14:998447-998461",2,7.5,0,41,41,0.57,0,0.99816092,0.559978685,6.518722464,0.367882533,0.266391034,0,0.666666667,0.038638838,0.637223768
"2:102708-102726",1,19,0,38,38,0.57,0.040229885,0.936586826,2.898353824,23.29236104,0.544333021,0.412826928,0,1,0.15277535,0.925229461
"2:103651-103670",1,20,5,42,37,0.58,0.08045977,0.96925,1.924765257,18.75830124,0.384984277,0.242572588,0,0.533333333,0.292260945,0.758251472
