"Sample","PC1","PC2","PC3","Population","Country","Region","RegionPopulation","Site"
"ERR377626",-19.4919069261982,-0.812656204608103,-1.88483833169733,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR377627",-18.5982096850896,-1.22588709016031,-0.43283178489395,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR377629",-17.9803700913397,-0.837165871006564,0.471785761675352,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR377633",-20.4009863228116,-0.812804492905126,-0.475316371363272,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR377640",-19.9557640231601,-1.71089606512493,-3.11400834566983,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR377642",-19.5331046544518,-1.27157538385828,-1.55510827243819,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR386524",18.4870518496565,2.29151561162028,1.36298113746722,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR386525",21.210727239356,0.640332623057523,-0.823920123425102,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR386530",17.3092960815932,3.89578939753874,2.19132058831694,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR388728",-20.1950039915857,-2.96681236600653,-2.01315417785922,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR388731",-21.8417017451992,-1.5723483577544,-2.16445113708106,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR388732",-19.3051539213138,-1.16976473539915,-0.463183563798385,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR388734",-17.7232040276703,0.2433199524743,-0.345860451405766,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR388735",-21.5451190674114,-2.42262219929393,-0.446929410061524,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR388737",-19.5842738505996,-2.09264890650902,-0.945599693426975,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR388738",19.3251285594717,8.03276245826635,-6.42616459521884,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR388741",21.0594668854588,-30.020502368419,2.48412892005638,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR388746",24.285003677167,-26.7839503864673,-0.595388034666534,"ESEA","Cambodia","Asia","Asia-ESEA","Pailin"
"ERR388751",19.7547713442749,-15.8366400366618,-3.28637814536571,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR388758",23.1419440316192,-29.8741866253884,0.679068116360298,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR388772",15.658692104238,3.82928696048226,2.62485179642613,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR388775",19.0794643841534,2.54992595184429,-0.247679246942979,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR388776",12.2362031978743,6.51603332498945,3.87861018128746,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR388779",13.2426408530447,6.40690712456186,7.05655162169902,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR388787",13.3522139933053,6.41717738788429,3.9850059596398,"ESEA","Laos","Asia","Asia-ESEA","Attapeu"
"ERR388789",16.2659606705575,4.99156624441443,-1.15873124834646,"WSEA","Thailand","Asia","Asia-WSEA","Ranong"
"ERR388792",15.2727591482711,3.90301058224679,3.89756517245713,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR388794",14.1582475732398,6.72453729212009,5.42547812129553,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR388795",13.6532730693583,4.52176299047127,4.31074870965924,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR388796",16.249245297261,3.2547417715616,1.61884900408106,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR388797",15.4477681196971,1.83326420374667,3.36601347342495,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR403192",-20.8320975583984,-2.07620166065754,0.31187208576595,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR403199",-19.1383739630552,-2.38445121969401,-0.869123498323277,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR403200",-17.8756061350131,-1.38578896605979,-2.32202770405598,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR403208",-20.4471459160613,-1.73734930668213,-2.55883607276814,"WAF","Guinea","Africa","Africa-WAF","Faranah"
"ERR403211",-21.4377114872775,0.283661584962324,-2.9537400298832,"WAF","Guinea","Africa","Africa-WAF","Faranah"
"ERR403213",-18.7223127648904,-0.416667627206432,-1.53993656346865,"WAF","Guinea","Africa","Africa-WAF","Faranah"
"ERR404149",-19.7039087541976,-2.96810407914558,-0.1006220431895,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404152",-19.9373489393202,-1.47297292304094,-0.835318587027802,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404153",-20.4868970136754,-1.85208968682612,-1.39371664255908,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404156",-16.6314532307602,-0.431851034707727,0.616633007208645,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404161",-19.3950719987767,-0.597032569144503,-1.12300005630635,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404163",-17.3266669649972,-1.38003949086116,-1.9623788382308,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404164",-19.727242109414,-2.46942477293458,-1.86577301114674,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404165",-20.4663098474987,-1.94094627521479,-2.91239024661133,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404166",-19.0316793629373,-2.02592580706914,-1.70523739415084,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404168",-20.0770109217578,-1.78176597007619,-2.38706518184873,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404169",-18.1233975517131,-1.11166224270265,-0.222237313764833,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404175",12.9255590624738,4.82465996706924,6.36194612062219,"ESEA","Laos","Asia","Asia-ESEA","Attapeu"
"ERR404176",13.4263958953033,4.51944091661567,4.52064400507735,"ESEA","Laos","Asia","Asia-ESEA","Attapeu"
"ERR404179",13.7042040024337,6.27587740583038,4.29218436956517,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR404180",15.2546474869167,2.61874859453603,3.83291381748003,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR404181",15.6883123631127,3.09626410334623,3.90349463849359,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR404183",12.5937941325232,5.70433898864802,4.45102602507515,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR404187",-20.488451801146,-1.67319629169374,-1.54917246320457,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404189",-19.917935405115,0.153012892567455,0.68310667920953,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404190",3.73744709713778,5.72675309121012,0.00475525012872441,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404202",-20.4970609689324,0.583421129338252,-0.315889760469188,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404203",6.13030225909324,5.95305750449132,1.40790144268379,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404206",-20.509983925303,-0.774598615356381,-0.0274390225978091,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404208",15.3516114853745,7.78654294488456,-3.62706883386199,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR404210",3.02866362828366,5.36571168976757,-0.100344362871835,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404211",3.31615548509278,4.99765823911477,-0.357966051714795,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404217",-20.6260269663297,-0.430441392182353,-0.796425819485194,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404221",21.0146339231293,-1.15400416845679,-0.637490974272526,"ESEA","Thailand","Asia","Asia-ESEA","Sisakhet"
"ERR404224",19.8245169196211,4.65211394104441,-3.19398321091834,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR404229",4.37458441674665,4.82888696912607,2.54020272911471,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404230",5.17072530283145,5.28289827413196,2.36943500230001,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404232",-20.3276040282514,-0.550809628205857,-0.664971952444726,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404233",-20.4061822015914,-1.60627916541097,-1.88944827341468,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404237",4.03710556539395,4.65256090229512,0.182752069823037,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404240",-19.9232248419092,-0.683434044761261,-1.90193116623978,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404241",4.65621540537352,6.27326042438701,0.22296573321558,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404244",-18.6913670901004,-2.94080524904864,-0.457279176644263,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR404248",21.3788524397818,-1.42558176625454,-1.71074528378467,"ESEA","Thailand","Asia","Asia-ESEA","Sisakhet"
"ERR404249",16.6211145390207,8.58771410487767,-7.49959724680787,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR404251",4.91549628234992,4.30166067694605,0.110926346579345,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR404253",22.21045884672,-22.0871053360781,0.908804783581954,"ESEA","Cambodia","Asia","Asia-ESEA","Pailin"
"ERR404256",16.4945377200445,5.64043324001422,-2.74407601976177,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR404259",14.2354281888574,4.43204757110241,2.71003173216521,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR405236",-18.0368520419487,-1.63211253996035,-1.94347741728613,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR405237",-17.6999272276932,-2.00869719470529,-0.0593310912610332,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR405239",-18.9099016031611,-1.51309410143007,-4.49914558210197,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR405240",-18.3048554832952,-0.135593395953563,-1.64849533439444,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR405243",-18.3702835646286,-0.976068834009825,-1.48123631589615,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR405244",-18.7925782619403,-1.84787483240488,-1.32688046483773,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR405245",-17.684312393944,-0.101539781761534,1.72608656770199,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR405250",-18.0636208770644,-1.46056269105642,-0.559267429471563,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR405252",-17.8003312451506,-0.132715318117465,0.661970824856705,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR417621",-19.8652835304195,-0.352908722469445,-1.08720959775869,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR417625",-19.6000544393595,-2.20534421425613,0.727488842389318,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR417628",-20.0284121555612,-1.55551004926966,0.0639925398492933,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR425999",14.6617670183623,4.26500062217846,-2.09778661536801,"WSEA","Thailand","Asia","Asia-WSEA","Ranong"
"ERR426001",-20.0731631227724,-1.59631696065374,-3.32909798389795,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426003",5.83507574227968,5.38877821511192,-0.759458050949187,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR426004",-19.9149357761383,-1.53068152672611,-1.45183978623119,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426005",-20.4816662844559,-1.16310227043998,-1.60616677940711,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426011",15.8637515625084,5.40064035177255,3.1156875095258,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR426012",19.237373943233,1.76561311772284,-0.883045231012418,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR426013",18.7211157320814,3.80605465973716,0.614440255332226,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR426014",11.9681540262334,6.82396389271443,-3.44957458983191,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426016",18.6360929265422,8.86172842804441,-7.91835683008696,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR426018",-19.4471714683787,-2.15649930073269,-1.38910012729484,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426020",-20.4480027846277,-1.33073892971789,-1.86734570083553,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426021",-18.3035077159631,-1.05284938201844,-1.7567957288602,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426022",21.3036767717175,-1.63839084596481,-1.45194444348605,"ESEA","Thailand","Asia","Asia-ESEA","Sisakhet"
"ERR426023",21.2981064285192,-1.09092894660621,-0.793674472094064,"ESEA","Thailand","Asia","Asia-ESEA","Sisakhet"
"ERR426024",14.3657409505454,4.41720904071624,5.97500732704085,"ESEA","Laos","Asia","Asia-ESEA","Attapeu"
"ERR426026",23.2656601813398,-25.5217222328017,0.183912572821075,"ESEA","Cambodia","Asia","Asia-ESEA","Pailin"
"ERR426028",18.527996064729,9.28714521144406,-6.3212289744182,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR426029",21.2631761762973,5.63511562735551,-3.22015065042355,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR426032",-18.9449027518182,-2.20350010280315,0.0632652168603859,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426033",21.0366047480565,-1.10733978478719,-0.791614291389684,"ESEA","Thailand","Asia","Asia-ESEA","Sisakhet"
"ERR426034",21.3169918888958,-1.43779318459558,-1.96371866096101,"ESEA","Thailand","Asia","Asia-ESEA","Sisakhet"
"ERR426036",21.9843481199795,-14.8020529197388,-0.934228855376251,"ESEA","Thailand","Asia","Asia-ESEA","Sisakhet"
"ERR426041",-20.7636206029075,-0.799219523009147,-0.675650585183422,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426047",16.1217549377891,6.18062130366179,-4.53381475758061,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426053",-20.780149642019,-2.05274200365906,-0.704553265877264,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426055",-19.537492752139,-1.08513550855781,-2.30893235068191,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426056",-21.9883673015209,-0.311474475364219,-3.5737401469186,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426058",-20.5058724479273,-1.67717003481231,-0.766718033860299,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426063",-19.7070838947141,-1.64863057411843,-2.19124386630997,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426072",4.38047787938914,4.54938965771047,2.35370234902967,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR426073",-21.0575738120487,-0.511285413507767,0.5851521515855,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426074",-21.0399858677483,-1.24975327884583,-0.730269304762214,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426076",15.6019073528273,5.48369429189971,-0.998630336871556,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426077",13.0668859274839,7.63609778774222,-6.64564816274853,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426086",-18.0717366134526,-1.13251296925616,-0.870981805367619,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426088",14.3030649004866,8.35700407253998,-3.0278178699372,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426095",-21.5736841745,-1.35894729431773,-3.54651178010878,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426101",16.5115250226861,6.34972010442331,-4.89727079278538,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426102",14.0134374697247,8.79094238342117,-2.80374793389826,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426103",14.0190496757043,8.15976521184676,-3.22330735331347,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426105",3.7183416320585,5.08253165514539,0.83473289771614,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR426107",15.4844724474913,7.33167238557318,-5.70382064134736,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR426113",-19.2182430475662,-1.38421567727378,-1.25357406402948,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426114",-19.1834704727444,-0.566611528847791,-1.22190640084197,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426116",-19.8124149763252,-2.21799213145809,-0.156928601080461,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426120",15.135864760687,5.03031985401812,3.42824255826575,"ESEA","Viet Nam","Asia","Asia-ESEA","Binh Phuoc"
"ERR426121",15.9234087099746,6.83091502457861,-4.04705618527377,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR426122",-18.9217165343123,-1.09859490439551,-1.84117850632084,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426126",-18.7252848669504,-1.66513853180458,-1.04004624906437,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426128",-19.2290428494799,-1.27479537800691,-2.21289294569514,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426129",-21.2047645676214,-1.94031511389446,-2.7878024574842,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR426133",2.92645833962322,4.30190689306186,1.55377816532196,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR426134",0.658924582241278,7.04435233033823,1.93791533332432,"SAS","Bangladesh","Asia","Asia-SAS","Ramu"
"ERR426140",20.8072726179841,-1.92052612074255,-2.12265572720608,"ESEA","Thailand","Asia","Asia-ESEA","Sisakhet"
"ERR426141",14.6372684037361,8.29149024848921,-1.08210757791536,"WSEA","Myanmar","Asia","Asia-WSEA","Bago"
"ERR426143",-19.8621065580218,-0.235021086173172,-0.474761954225385,"CAF","Congo DR","Africa","Africa-CAF","Kinshasa"
"ERR439520",-18.1825518339545,-0.43152591806436,-0.810108582322762,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR439523",-20.0667721712976,0.119644152813999,-1.49133363084923,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR439525",-19.5857777964784,-1.25265939856656,-0.123924325586821,"EAF","Tanzania","Africa","Africa-EAF","Muheza"
"ERR439526",-18.6646489376392,0.352484600085546,0.0117893887782157,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR439527",-19.1279877664124,-1.62839957060743,-2.71259121395973,"EAF","Tanzania","Africa","Africa-EAF","Muheza"
"ERR439528",-19.8849341598596,-2.85048189398005,-0.959565652598554,"EAF","Tanzania","Africa","Africa-EAF","Muheza"
"ERR439531",-18.6583088587296,0.199543227730993,-1.21886696212811,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR439532",-17.9421409800753,-0.0597480233007608,-0.834146723728212,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR449895",-20.1239305079259,-1.4298706255272,-0.108460782774029,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR449896",-18.1509926310711,-0.38364465235489,-0.955308591214879,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR449902",-16.6416771818465,-1.93268621813839,-1.00863525717381,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR449903",-19.0533476209695,-0.654499588302056,-0.810783776407955,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR449905",-17.9787675917837,-0.352558818239707,-1.2381156547073,"EAF","Tanzania","Africa","Africa-EAF","Morogoro"
"ERR450034",-18.0602915095667,-2.17913154229256,-2.25521092043515,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450040",-21.0281313896957,-1.03010738861325,-0.677254108284036,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450042",-20.8848442706025,-1.92303293754902,-1.25937563224556,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450047",-21.4687538292641,-0.594975230231235,-0.822050666654779,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450049",-18.9014030808911,-3.43023563594466,-0.984893657001544,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450051",-20.1559870337726,-0.406395560623636,-1.82966898233737,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450052",-20.6571097070262,-1.3810905025826,-0.161946745808995,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450053",-22.0312160168148,-0.195200621582098,-0.623953084524696,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450055",-18.2116136021803,-1.73169039119517,-1.0036266479441,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450057",-20.1193134694322,-1.56210530880986,-0.905961625456918,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450060",-19.1862709705574,-1.60455774633761,-1.34561505245823,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450062",-21.1582036996742,-1.80267149689473,-3.45804989109751,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450063",-21.2979133377169,-0.630291654221995,-1.52154230765737,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450067",-21.2912294176741,-0.0043222114271489,-1.49982759716227,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450068",-21.5122641122082,0.102643529430151,-1.61275049814381,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450071",-19.6492386922661,-0.734249250438551,-0.928602430816577,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450072",-19.3531780567241,-1.1624909536668,-1.52716314485729,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450076",-20.1698510755786,-0.559522073580871,0.445338265090289,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450078",-19.6396294585949,-1.14254491575826,-0.491191953063277,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450080",-19.707094875766,-0.944361457267299,-0.505395321489559,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450084",-21.4562681936216,-0.709887641870811,-1.07310803090429,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450087",-20.2158584749504,-1.53624464275524,-0.635881016598615,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450090",-18.7205220468758,-2.39776543810694,-2.49224975179347,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450093",-19.6907922802485,-0.670946330063442,-1.48974351960816,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450095",-21.7004933299268,-0.273893643549963,-1.80672340956076,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450097",-19.7576902535866,-1.2661143404559,0.18510897832174,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450098",-21.8350898624222,-0.353665288171027,0.0905252220223545,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450099",-20.7611226598783,-2.07351524754492,-1.35345186803522,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450104",-20.4443204788441,-2.49640147728229,-1.37184077869171,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450105",-20.3132651991484,-0.538476969408133,-0.515909664727842,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450110",-21.2204665984373,-0.716202787303969,-1.26621951717587,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450111",-18.9609797438238,-0.119975598758542,1.52986661012694,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450116",-17.8472721844282,-2.82592644174492,0.0943166309491116,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450122",-19.2923775343662,-0.833114521323327,-1.55101508928007,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR450123",-20.8925483484839,-2.75839716385196,-0.212530666824811,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR490334",-18.7435132510345,-2.95097901134308,-1.30285148035662,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR490335",-21.9501282846815,-0.215399197751798,-0.314027269027533,"WAF","Mali","Africa","Africa-WAF","Faladje"
"ERR490338",-18.7672143577916,-2.61761462344619,-1.94032714407707,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR490339",-18.6565174566569,-2.20996666954082,-1.77781834233003,"EAF","Tanzania","Africa","Africa-EAF","Mkuzi-Muheza"
"ERR490341",-20.036267223856,-0.886836283165904,-0.74558663926522,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR490351",-18.0163930785806,-0.84333770621633,-0.277395286794383,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR490352",-17.8262152586139,-0.680558846744064,-0.103493326733904,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR490353",-17.2875754719048,-0.552890224916633,-0.543646102405883,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR490354",-19.1528474359271,1.04703079655708,-0.961758067225173,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR490355",-18.9740569345602,-0.720804585377175,-3.48323349081882,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR490356",-19.2718763654313,-0.875922877000253,-0.511554783533269,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR490357",-16.8683398586033,-0.969607322676984,0.160286349168273,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR516396",-18.0818586465423,-1.87800442622393,-1.71592339275999,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR516398",-18.6096074217141,-1.22920570223463,-1.18790093558826,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR516400",-16.614984360768,-1.42581751507022,-0.0892065939633962,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR516401",-17.9103086842813,-0.965086976030855,-1.60013405357796,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR516403",-18.8249724348384,-1.47416808232942,-1.40111003268094,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR516404",-16.9778236427345,-1.52352521887686,-0.667201409095819,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR516405",-17.3754215583862,-0.766640951385805,1.05369538078712,"EAF","Madagascar","Africa","Africa-EAF","Maevatanana"
"ERR527436",8.07870146742261,7.84075696099723,23.8804450555854,"OCE","Papua New Guinea","OCE","OCE","Milne Bay"
