"STRid","complexity","GC_flank","GC_STR","GC_diff","MaxHe","MeanHe","MinHe","Heterozygosity","JostD","Length","Repeatunits","mean_indel","mean_Posterior","mean_stutter","Missingness"
"VIVAX_STR_16257",0.56,40,0,40,0,0,0,0,0,2,5,0.366677179089668,1,0.3307670997684,0
"VIVAX_STR_16258",0.58,42,5.55555555555556,36.4444444444444,0,0,0,0,0.00931405660887343,1,18,2.08153924608886,1,3.33012293584942,0.028735632183908
"VIVAX_STR_16260",0.58,43,21.4285714285714,21.5714285714286,0.117647058823529,0.0106951871657754,0,0.0116279069767443,0.000219893510173925,4,3.5,1.16156218276643,1,0.0310549181318551,0.0114942528735632
"VIVAX_STR_16266",0.58,38,0,38,0.523809523809524,0.0844719095359642,0,0.101914375217543,0.00250342585622447,1,12,1.41436173806168,0.999705882352941,16.4434787651346,0.0229885057471264
"VIVAX_STR_16267",0.56,29,0,29,0.227941176470588,0.0520149789972766,0,0.092101511263188,0.0160018394989326,1,14,1.39057004115608,0.985178571428571,19.5713426558336,0.0344827586206897
"VIVAX_STR_16268",0.56,47,63.6363636363636,16.6363636363636,0,0,0,0,0.0159836032786029,3,3.66667,0.82805838750137,1,0.0254119441899549,0.0172413793103448
"VIVAX_STR_16269",0.53,52,63.6363636363636,11.6363636363636,0,0,0,0,0,3,3.66667,0.631763217034811,1,0.0265226779519823,0.00574712643678161
"VIVAX_STR_16270",0.54,31,0,31,0,0,0,0,0,1,12,1.25230906956534,1,11.8735375289799,0.0344827586206897
"VIVAX_STR_16274",0.54,36,0,36,0,0,0,0,0.0421375333593237,2,5.5,0.531888320571748,1,0.277514063101048,0.0172413793103448
"VIVAX_STR_16276",0.57,35,0,35,0.666666666666667,0.311272442933924,0,0.456316283096458,0.367313587932566,1,19,0.731912804451547,0.995329341317365,5.97841363424976,0.0402298850574713
"VIVAX_STR_16277",0.59,37,0,37,1,0.701782891294169,0,0.823456790123457,0.644118118021511,2,16.5,1.10833162101304,0.816882352941177,12.9055856346775,0.028735632183908
"VIVAX_STR_16278",0.57,40,60,20,0.5,0.0454545454545455,0,0.0115606936416186,0,3,3.33333,0.549795931923884,1,0,0.00574712643678161
"VIVAX_STR_16279",0.6,41,0,41,0,0,0,0,0.00142373047752046,2,5,0.460607168713694,1,0.288084211359008,0.00574712643678161
"VIVAX_STR_16280",0.58,32,0,32,0.285714285714286,0.0761159254807168,0,0.100215082672402,0.000240446096451704,1,13,1.77147167884514,0.994508670520231,17.3117473668718,0.00574712643678161
"VIVAX_STR_16281",0.58,40,11.1111111111111,28.8888888888889,0,0,0,0,0.0243691927593524,6,3,1.26502073708507,1,0.0390672782874618,0.0804597701149425
"VIVAX_STR_16282",0.57,31,0,31,0,0,0,0,0,1,13,1.20263488027436,0.999306358381503,12.8028708630497,0.00574712643678161
"VIVAX_STR_16283",0.57,37,0,37,1,0.0939907550077042,0,0.0229220649790712,0,1,10,0.838974464907538,1,5.22818452345889,0
"VIVAX_STR_16284",0.57,43,6.25,36.75,0.142450142450142,0.0353484394052345,0,0.0564592015055788,0,1,16,0.457719189738598,1,1.80285170115973,0.00574712643678161
"VIVAX_STR_16285",0.57,41,0,41,0,0,0,0,0,1,11,1.01904754228351,1,11.3651110518699,0.0344827586206897
"VIVAX_STR_16286",0.57,31,0,31,1,0.450157270302461,0,0.514895080839353,0.111125385942366,1,16,1.61926537824589,0.988011695906433,14.118343827762,0.0172413793103448
"VIVAX_STR_16287",0.55,32,0,32,0.285714285714286,0.0376772652634722,0,0.0342169955484685,0,1,11,1.07110281234835,0.995977011494253,9.18983553942364,0
"VIVAX_STR_16289",0.59,38,0,38,1,0.2586670522776,0,0.282564860868396,0.0938534597251977,1,10,0.548995465181295,1,6.08504468102499,0.00574712643678161
"VIVAX_STR_16290",0.58,37,0,37,1,0.433783902034409,0,0.55688622754491,0.305228256617189,1,16,2.57659722114678,0.935329341317365,25.595156118266,0.0402298850574713
"VIVAX_STR_16292",0.57,25,0,25,0.514705882352941,0.0752814723402958,0,0.132713440405748,0.0265880201559414,1,12,1.63179549850954,0.998224852071006,10.3814983220622,0.028735632183908
"VIVAX_STR_16296",0.57,38,30,8,0,0,0,0,0,3,3.33333,0.929880107498531,1,0,0.0114942528735632
"VIVAX_STR_16300",0.59,37,0,37,0.666666666666667,0.0750513610683102,0,0.034084114012358,0.0152320072236846,1,10,0.606675354362361,1,2.66790749986248,0
"VIVAX_STR_16301",0.59,31,0,31,0.241984271022384,0.0347931828875568,0,0.109557736254873,7.15574590272066e-05,1,12,1.30757991028793,0.999132947976879,14.2338661513268,0.00574712643678161
"VIVAX_STR_16305",0.59,33,0,33,0.761904761904762,0.46992526664033,0,0.53598683226096,0.150556689943894,1,19,3.54352259855673,0.814817073170732,16.4914962221077,0.0574712643678161
"VIVAX_STR_16306",0.58,26,0,26,0.128579777907656,0.0116890707188778,0,0.0456956344349246,0.000832449409466545,3,3.33333,0.371331134405791,1,0,0.0114942528735632
"VIVAX_STR_16309",0.53,11,0,11,0.588235294117647,0.231611040113068,0,0.280938123752495,0.0895105168973359,1,15,1.5618756550833,0.97875,16.1032608541843,0.0344827586206897
"VIVAX_STR_16310",0.57,39,0,39,1,0.159720980773612,0,0.101844761573268,0.14005090371503,1,16,1.96124558210642,0.980352941176471,25.0629900427067,0.0229885057471264
"VIVAX_STR_16311",0.55,22,0,22,0,0,0,0,0.0408837787614307,1,10,0.762609017718004,1,5.65898646158453,0.0172413793103448
"VIVAX_STR_16312",0.53,20,3.44827586206897,16.551724137931,0,0,0,0,0.0505187065831406,4,7.25,0.727543117713855,1,0.027620261229691,0.0229885057471264
"VIVAX_STR_16313",0.55,20,0,20,1,0.445848653294883,0,0.6484428124575,0.447602695770715,1,19,2.10035715851458,0.921395348837209,18.8567679971379,0.0114942528735632
"VIVAX_STR_16314",0.57,32,0,32,0,0,0,0,0,3,3.66667,0.382860275636683,1,0.0168639274830169,0.00574712643678161
"VIVAX_STR_16315",0.56,25,0,25,0.0740740740740743,0.00981567083262,0,0.0229869606129857,0,1,13,1.65857474546965,1,14.859291417442,0.00574712643678161
"VIVAX_STR_16316",0.6,43,0,43,1,0.285768375605036,0,0.124121127741037,0.0664363223907234,1,16,1.96422331133794,0.987823529411765,21.5193713859518,0.0229885057471264
"VIVAX_STR_16317",0.56,34,0,34,0.5,0.194768142868669,0,0.292109154456244,0.0120670533028595,1,11,1.02830674481744,1,10.0350469733348,0.00574712643678161
"VIVAX_STR_16318",0.58,37,0,37,0,0,0,0,0.0157054015162792,1,10,0.95305568188027,1,6.50776714676342,0.0172413793103448
"VIVAX_STR_16319",0.58,29,0,29,0.666666666666667,0.0779519331243469,0,0.0461644306845546,0.0149146947689071,1,14,1.83730160200614,0.990877192982456,17.4276715411613,0.0172413793103448
"VIVAX_STR_16320",0.57,37,4.16666666666667,32.8333333333333,0.666666666666667,0.244634624634625,0,0.339165341210331,0.188978858912509,1,24,2.62647322047296,0.961717791411043,24.4234630506152,0.0632183908045977
"VIVAX_STR_16321",0.58,36,0,36,0.666666666666667,0.144942618198712,0,0.211256692025923,0.0530928527188806,1,13,1.67965920388598,0.992366863905325,15.3250759451428,0.028735632183908
"VIVAX_STR_16324",0.57,21,0,21,1,0.361424474285374,0,0.398101496896678,0.209246795390924,1,16,2.15870518280239,0.895481927710843,18.6149804562473,0.0459770114942529
"VIVAX_STR_16325",0.59,27,0,27,0.687356321839081,0.333546261890449,0,0.467664462234598,0.0743921646108475,1,19,2.43326267948928,0.931705882352941,24.3935162647165,0.0229885057471264
"VIVAX_STR_16903",0.56,37,42.8571428571429,5.85714285714285,0,0,0,0,0,3,7,0.76714524227163,1,0.0118844898538385,0
"VIVAX_STR_16904",0.57,38,0,38,0.666666666666667,0.0865800865800866,0,0.0228556242110159,0.0168086316459572,1,16,1.68805458605252,0.993850574712644,18.1477691134718,0
"VIVAX_STR_16906",0.6,37,0,37,0.571428571428572,0.184547685054784,0,0.207538802660754,0.0676364732696013,1,16,4.03586863811121,0.968606060606061,19.8186309974579,0.0517241379310345
"VIVAX_STR_16908",0.61,37,0,37,0.666666666666667,0.147351922125062,0,0.196867386007657,0.018248192018824,1,13,1.48485618297928,0.994294117647059,20.8021970256925,0.0229885057471264
"VIVAX_STR_16909",0.57,35,30,5,0,0,0,0,0.00044977120321381,3,3.33333,0.936773837569488,1,0.0378922713018823,0.0172413793103448
"VIVAX_STR_16910",0.6,32,0,32,0.142857142857143,0.0253022839229736,0,0.0350156630699619,0.00124743599628409,1,14,2.35776551813521,0.997764705882353,18.9780306423663,0.0229885057471264
"VIVAX_STR_16911",0.59,36,30,6,0,0,0,0,0,3,3.33333,0.510578819826309,1,0,0
"VIVAX_STR_16912",0.59,40,0,40,1,0.339581350998823,0,0.347291302594435,0.0551017492403067,1,13,0.704608785152652,0.999942196531792,3.5864739106916,0.00574712643678161
"VIVAX_STR_16914",0.56,51,66.6666666666667,15.6666666666667,0,0,0,0,0.157765103995617,6,3,1.40256684450885,1,0.175701411988832,0.0402298850574713
"VIVAX_STR_16916",0.57,37,0,37,0.5,0.146818181818182,0,0.108411949685535,0.193861078730004,1,12,6.61691867869969,0.9985,9.29935422725389,0.0804597701149425
"VIVAX_STR_16917",0.57,36,55,19,0,0,0,0,0.0108337359755748,6,3.33333,1.3032457268998,1,0.0722929816146819,0.0114942528735632
"VIVAX_STR_16918",0.56,40,0,40,0.5,0.0725564971751412,0,0.0457050678854684,0.0485936242448905,1,13,0.932592973611397,0.998265895953757,12.9120897188442,0.00574712643678161
"VIVAX_STR_16919",0.56,33,0,33,0.512315270935961,0.158405947081083,0,0.226190476190476,0.143445874098014,1,17,2.89743368615846,0.984404761904762,26.4744790425954,0.0344827586206897
"VIVAX_STR_16920",0.59,36,0,36,0,0,0,0,0,1,10,0.891064085313855,1,10.7300989999895,0.0172413793103448
"VIVAX_STR_16921",0.59,45,30,15,1,0.361110426075196,0,0.365225078199374,0.0634346626991126,3,3.33333,0.614167049156122,0.997093023255814,0.083004625250791,0.0114942528735632
"VIVAX_STR_16923",0.59,44,5.88235294117647,38.1176470588235,0.666666666666667,0.0751044932079415,0,0.0346749226006193,0,1,17,0.753432792045473,1,1.24471524065969,0.0172413793103448
"VIVAX_STR_16924",0.58,44,0,44,1,0.313908782225212,0,0.231674208144796,0.0531524113154455,1,15,2.23344383820348,0.995058823529412,20.7993236289523,0.0229885057471264
"VIVAX_STR_16926",0.55,41,100,59,1,0.423343951873897,0,0.49718875502008,0.191212425351254,1,10,1.27210167663884,0.997168674698795,7.24610360777329,0.0459770114942529
"VIVAX_STR_16928",0.56,39,26.9230769230769,12.0769230769231,0.382352941176471,0.0696595837208483,0,0.0887216023659094,0.0054244422475232,6,4.33333,0.424321046599795,1,0.0426701480142784,0.00574712643678161
"VIVAX_STR_16929",0.55,36,0,36,0,0,0,0,0.000285637675332685,1,11,0.952583925037114,1,7.34942800521897,0.0172413793103448
"VIVAX_STR_16931",0.56,27,6.25,20.75,0.666666666666667,0.0606060606060606,0,0.0119760479041916,0.0102607012754439,1,16,0.839463720855683,1,1.07960089541419,0.0402298850574713
"VIVAX_STR_16932",0.58,34,0,34,0.419047619047619,0.0412300343334826,0,0.056779545763634,0.0101088658113821,1,12,1.19596945769584,0.999709302325581,12.5146552106478,0.0114942528735632
"VIVAX_STR_16934",0.57,57,100,43,0.476190476190476,0.0494496429160676,0,0.0456956344349246,0,2,5.5,0.418238594085535,1,0.223665913257849,0.0114942528735632
"VIVAX_STR_16935",0.58,29,0,29,0.441176470588235,0.108945425020476,0,0.177330409939539,0.0162296605845674,1,10,0.762178295717694,0.999827586206897,3.91766075790419,0
"VIVAX_STR_16936",0.56,31,0,31,0.330484330484331,0.0364967089105021,0,0.0715995810264852,0.0543709688773303,1,14,2.62326933945566,0.983231707317073,19.6409657171615,0.0574712643678161
"VIVAX_STR_16937",0.55,40,58.3333333333333,18.3333333333333,1,0.232639322430611,0,0.20190885871757,0.039031884600669,8,3,0.819477552869391,0.995664739884393,0.101336420367071,0.00574712643678161
"VIVAX_STR_16939",0.58,46,38.2352941176471,7.76470588235294,0.283076923076923,0.0597478206807116,0,0.113609467455621,0.00171674262121751,9,3.77778,0.597873543994793,1,0.0632319825520924,0.0229885057471264
"VIVAX_STR_16940",0.58,42,0,42,0.0714285714285713,0.00649350649350648,0,0.0117647058823528,0,1,10,0.665041564939345,0.999823529411765,5.78462158008698,0.0229885057471264
"VIVAX_STR_16941",0.59,44,30,14,0,0,0,0,0,3,3.33333,0.631753333777546,0.997005988023952,0,0.0402298850574713
"VIVAX_STR_16942",0.58,38,63.6363636363636,25.6363636363636,0.0689655172413791,0.00940438871473353,0,0.0232542139662882,0,3,3.66667,0.83789398768359,0.997076023391813,0.0214015553245531,0.0172413793103448
"VIVAX_STR_16943",0.58,63,64.2857142857143,1.28571428571429,0,0,0,0,3.31145057754199e-07,3,4.66667,0.693523801799143,1,0.142230898539435,0.028735632183908
"VIVAX_STR_16944",0.57,62,80,18,0.761904761904762,0.35678087855693,0,0.550999592003264,0.322416230736907,9,4.44444,0.729422004118924,1,0.123414214472967,0.0114942528735632
"VIVAX_STR_16945",0.58,46,66.6666666666667,20.6666666666667,0.0338983050847457,0.00308166409861325,0,0.0116959064327487,0.00104910375122717,3,7,0.584768560301669,1,0.0154241438206395,0.0172413793103448
"VIVAX_STR_16946",0.58,46,0,46,0.527093596059113,0.0753660451936313,0,0.154317165462676,0.0103579533657963,1,13,1.9358420368499,0.999005847953216,17.8184546841699,0.0172413793103448
"VIVAX_STR_16948",0.58,35,0,35,0.0338983050847457,0.00308166409861325,0,0.0116279069767443,0.000688257257006132,1,10,0.719734491714292,1,4.67859612410538,0.0114942528735632
"VIVAX_STR_16949",0.56,51,0,51,0.0683605565638232,0.00621459605125665,0,0.0231878144974841,0,1,13,1.63558322058653,0.999883720930233,14.1303759324388,0.0114942528735632
"VIVAX_STR_16950",0.57,49,30,19,0,0,0,0,0.000688257257006132,3,3.33333,0.525583476553179,1,0.00149075730471079,0.0114942528735632
"VIVAX_STR_16952",0.59,41,0,41,0,0,0,0,0,1,10,0.454690136871528,1,7.14694768047548,0
"VIVAX_STR_16953",0.59,45,0,45,1,0.39543627651614,0,0.51082492168465,0.229656324567052,1,16,1.14514431070071,0.991470588235294,14.8615663373717,0.0229885057471264
"VIVAX_STR_16956",0.57,29,4.34782608695652,24.6521739130435,1,0.131341284245096,0,0.0585258055317935,0.0809001313119789,1,23,1.26663620715147,0.993809523809524,15.6056548338102,0.0344827586206897
"VIVAX_STR_16957",0.55,51,0,51,0,0,0,0,0,1,10,0.603448620128398,1,8.18522662485808,0.0114942528735632
"VIVAX_STR_16958",0.54,54,50,4,0,0,0,0,0,2,5,0.324964843827408,1,0.0586256829199981,0.0402298850574713
"VIVAX_STR_16959",0.57,36,60.8695652173913,24.8695652173913,1,0.40164692123964,0,0.382318541451668,0.0296095074777406,7,3.28571,0.394562347937245,1,0.0659457805088613,0.0172413793103448
"VIVAX_STR_16960",0.6,42,40,2,0,0,0,0,0,3,3.33333,0.475450050479604,1,0.00560030978005797,0
"VIVAX_STR_16961",0.58,40,25,15,0,0,0,0,0,3,6.66667,0.693923100896988,1,0.0479432668418766,0.00574712643678161
"VIVAX_STR_16962",0.58,47,0,47,0,0,0,0,0.000212524407435196,1,11,1.45994195400037,1,10.2356321623436,0.0172413793103448
"VIVAX_STR_16969",0.58,29,0,29,0.0666277030976038,0.00666277030976038,0,0.0236669518106644,0.0642380820979094,1,10,2.56290324790399,0.999880952380952,3.66892594138349,0.0344827586206897
"VIVAX_STR_16970",0.57,31,0,31,0.285714285714286,0.0354679802955665,0,0.0231878144974841,0.0428787669370694,1,10,1.58643593713716,0.999186046511628,6.30703208757233,0.0114942528735632
"VIVAX_STR_16971",0.56,33,0,33,0.761904761904762,0.486065366865174,0,0.594013226592412,0.249531189145565,1,17,2.71427711047797,0.936588235294118,26.944803286586,0.0229885057471264
"VIVAX_STR_16972",0.58,48,0,48,1,0.422939172819313,0,0.488023952095808,0.172670042809543,1,17,2.36126780454561,0.893928571428571,20.3410332636638,0.0344827586206897
"VIVAX_STR_16974",0.54,40,6.25,33.75,0,0,0,0,0,1,16,1.91822361201352,1,3.01309751175157,0.0344827586206897
"VIVAX_STR_16975",0.57,40,0,40,1,0.204216580623114,0,0.183938528491772,0.0326689649287275,1,14,1.41908449085791,0.997441860465116,17.527907679133,0.0114942528735632
"VIVAX_STR_16976",0.57,54,0,54,1,0.155877047168689,0,0.120427036583707,0.0542451246268464,1,11,0.871762466869937,0.999593023255814,11.5441065163688,0.0114942528735632
"VIVAX_STR_16977",0.56,24,0,24,0.0666666666666667,0.00666666666666667,0,0.0117647058823528,0.0390356530224293,1,13,1.09130720386893,0.996764705882353,9.21573501282414,0.0229885057471264
"VIVAX_STR_16978",0.54,56,70,14,0,0,0,0,0.00770641569191242,3,3.33333,0.82495867435849,1,0.00231426720014811,0.0114942528735632
"VIVAX_STR_16979",0.58,47,60,13,0,0,0,0,0.0163009925251443,3,3.33333,0.556583273618106,1,0.0211593438075964,0.0114942528735632
"VIVAX_STR_16980",0.57,34,93.9393939393939,59.9393939393939,0.833333333333333,0.481915901200423,0,0.550714534681074,0.282704363489725,3,11,0.676391289079047,0.989882352941176,0.601257873408707,0.028735632183908
"VIVAX_STR_16981",0.55,55,40,15,0,0,0,0,0,3,3.33333,0.56953186609867,1,0.00717360114777618,0.0229885057471264
"VIVAX_STR_16982",0.57,49,5.26315789473684,43.7368421052632,1,0.28548089236837,0,0.31019955654102,0.0616432666324233,1,19,2.49425431234256,0.993939393939394,16.8683171852412,0.0517241379310345
"VIVAX_STR_16984",0.59,46,0,46,0.441176470588235,0.0639349756996815,0,0.0986645405620889,0,1,10,0.803156200818396,1,6.42444629648809,0
"VIVAX_STR_16985",0.57,38,80.6451612903226,42.6451612903226,1,0.430724102509608,0,0.264877880976952,0.104237615810329,6,5.16667,0.534760329876774,1,0.140391288139273,0.0172413793103448
"VIVAX_STR_16986",0.59,45,0,45,1,0.384148729815432,0,0.437153972766722,0.0225778973504501,1,35,1.86407579095396,0.995914634146342,17.3633126555304,0.0574712643678161
"VIVAX_STR_16987",0.57,45,50,5,0.205128205128205,0.029343205813794,0,0.0451797222775894,0,2,5,0.447447392442044,1,0.0678415004785858,0
"VIVAX_STR_16989",0.56,38,0,38,0.285714285714286,0.113952425007192,0,0.128747795414462,0.00166986503130331,1,16,3.36502590426277,0.970679012345679,21.6113336613004,0.0689655172413793
"VIVAX_STR_16990",0.51,34,0,34,0.285714285714286,0.0438918613147288,0,0.0573787409700723,0,1,14,2.24766469482303,0.994444444444444,14.8590294461937,0.0172413793103448
"VIVAX_STR_16991",0.59,34,0,34,0,0,0,0,0,1,11,0.755145467565044,0.999425287356322,9.62375146473356,0
"VIVAX_STR_16994",0.6,51,0,51,0.733333333333333,0.477864101190673,0,0.548757763975155,0.372130996473123,1,18,4.25528290964952,0.871055900621118,30.9105849764181,0.0747126436781609
"VIVAX_STR_16995",0.6,65,53.3333333333333,11.6666666666667,0.666666666666667,0.359331913946175,0,0.469216292512434,0.114830722942093,8,3.75,0.90255673404388,0.996127167630058,0.110529876141179,0.00574712643678161
"VIVAX_STR_16997",0.58,52,65.2173913043478,13.2173913043478,1,0.50310354550479,0,0.571922131419839,0.185079946016516,3,7.66667,0.93569813149723,0.994942528735632,2.77932630670581,0
"VIVAX_STR_17000",0.61,58,70,12,0,0,0,0,0,3,3.33333,0.580240119457367,1,0.0171144906196465,0
"VIVAX_STR_17001",0.58,53,20,33,0.285714285714286,0.0470214375532903,0,0.0571035431716548,0,5,3,0.725635869215694,1,0.0170554698490359,0.0172413793103448
"VIVAX_STR_17003",0.58,39,70,31,0,0,0,0,0.00142373047752046,3,3.33333,0.783029324948149,1,0.0165064201175711,0.00574712643678161
"VIVAX_STR_17004",0.57,43,0,43,1,0.117397041461213,0,0.0594235033259423,0.0575457841059566,1,16,3.1917450456894,0.989878787878788,25.2206093535277,0.0517241379310345
"VIVAX_STR_17005",0.59,42,0,42,0.0338983050847457,0.00338983050847457,0,0.0115606936416186,0.0425758424647382,1,13,1.63544605379658,0.996647398843931,17.465043974087,0.00574712643678161
"VIVAX_STR_17012",0.59,47,0,47,0,0,0,0,0.0163009925251443,1,10,0.569727427913942,1,5.1568985939776,0.0114942528735632
"VIVAX_STR_17014",0.58,42,0,42,1,0.484041358923392,0,0.568648417450813,0.37104086462293,1,15,2.8619354366595,0.994523809523809,22.0523212936892,0.0344827586206897
"VIVAX_STR_17016",0.54,35,0,35,0.333333333333333,0.0604521264898623,0,0.129213057638416,0.00315466273440857,1,12,1.2769482844063,0.999754601226994,13.4603988332943,0.0632183908045977
"VIVAX_STR_17017",0.57,53,54.5454545454545,1.54545454545454,0,0,0,0,0,2,5.5,0.474321641907119,1,0.317611075652571,0.00574712643678161
"VIVAX_STR_17019",0.57,30,0,30,0,0,0,0,0.000703655299534774,1,12,0.886429246345916,1,12.8896116473424,0.0229885057471264
"VIVAX_STR_17020",0.58,39,0,39,1,0.0939907550077042,0,0.0233230134158926,0.0424981996180768,1,14,1.72633534246658,0.999824561403509,18.0418470192677,0.0172413793103448
"VIVAX_STR_17021",0.57,43,5.26315789473684,37.7368421052632,1,0.611821367950573,0,0.609266778122761,0.193575406683425,1,19,2.82406872229036,0.948679245283019,15.3965484975004,0.0862068965517241
"VIVAX_STR_17023",0.57,48,0,48,0.125,0.0113636363636364,0,0.0114942528735633,0,1,11,1.01153488123493,0.999655172413793,10.0250860584019,0
"VIVAX_STR_17024",0.59,39,0,39,1,0.457354842943612,0,0.497946397493909,0.168392177720816,1,15,1.77208444551459,0.993647058823529,20.4482789043542,0.0229885057471264
"VIVAX_STR_17030",0.57,55,60,5,0,0,0,0,0.00499062847657694,3,3.33333,1.40083472822478,1,0.0250451549411144,0.0459770114942529
"VIVAX_STR_17031",0.57,34,27.2727272727273,6.72727272727273,0,0,0,0,0,3,3.66667,0.35032507783484,1,0.0485089069224168,0
"VIVAX_STR_17033",0.59,57,100,43,0.8,0.181693889897157,0,0.206677937447168,0.296637377560986,1,13,1.16322976961229,1,10.4269678782274,0.028735632183908
"VIVAX_STR_17034",0.59,50,0,50,0.501424501424502,0.198837384537182,0,0.28703130374957,0.0508106127865052,1,15,2.14636480434939,0.990233918128655,19.0067301843942,0.0172413793103448
"VIVAX_STR_17035",0.6,44,0,44,0.533333333333333,0.227869939877845,0,0.281834505461619,0.0315987005250044,1,18,3.18436739925997,0.95,23.9358207336819,0.0574712643678161
"VIVAX_STR_17040",0.57,37,0,37,0,0,0,0,0.0464433817973469,1,10,2.0725192997578,1,6.7523486527752,0.028735632183908
"VIVAX_STR_17047",0.59,57,0,57,0,0,0,0,0.000826325304973956,1,10,0.756344787320073,1,5.12561371123471,0.0172413793103448
"VIVAX_STR_17049",0.53,43,23.0769230769231,19.9230769230769,0.125,0.0113636363636364,0,0.0115606936416186,0,8,3.25,0.322640483829521,1,0.0215704334201444,0.00574712643678161
"VIVAX_STR_17050",0.57,46,30,16,0,0,0,0,0.0387942005823232,3,3.33333,3.21242601653902,1,0.00717154331612163,0.0344827586206897
"VIVAX_STR_17056",0.56,41,30,11,0,0,0,0,2.97277188832573e-05,3,3.33333,0.75313587842503,1,0.0124119527104602,0.028735632183908
"VIVAX_STR_17058",0.6,46,50,4,0,0,0,0,0,4,3,0.298196215938489,1,0.00870776732845698,0
"VIVAX_STR_17059",0.59,43,27.2727272727273,15.7272727272727,0,0,0,0,0.00106676879856056,5,4.4,0.462204882328173,1,0.0123619904037383,0.0114942528735632
"VIVAX_STR_17060",0.59,55,0,55,1,0.150508924155914,0,0.0887216023659094,0.0815859672563243,1,14,2.27322088251257,0.995375722543353,18.0253593362252,0.00574712643678161
"VIVAX_STR_17061",0.58,31,0,31,0.247619047619048,0.0419398783035147,0,0.0692899914456799,0,1,16,2.14035263958709,0.990595238095238,25.178856531321,0.0344827586206897
"VIVAX_STR_17062",0.6,45,0,45,0,0,0,0,0,1,10,0.534948863290412,1,5.82910637688448,0.00574712643678161
"VIVAX_STR_17063",0.59,50,50,0,0.133091349062311,0.0120992135511192,0,0.045967632258942,0,2,6,0.551582969763807,1,1.28083457161238,0.0114942528735632
"VIVAX_STR_17066",0.55,47,57.5757575757576,10.5757575757576,1,0.245977452812619,0,0.338284715687592,0.0751823217022975,9,3.66667,1.78322121636052,1,0.0803036390232326,0.00574712643678161
"VIVAX_STR_17069",0.59,43,40,3,0,0,0,0,0,3,3.33333,0.352340344141446,1,0.0389633833226036,0
"VIVAX_STR_17070",0.59,61,63.6363636363636,2.63636363636363,0.0338983050847457,0.00308166409861325,0,0.0114942528735633,0,3,3.66667,0.274400942525598,1,0.000308985292300087,0
"VIVAX_STR_17071",0.57,51,72.7272727272727,21.7272727272727,0.514285714285714,0.236129034640831,0,0.486480908152735,0.229412254135245,3,3.66667,0.64710271570519,1,0.128224606258759,0.0172413793103448
"VIVAX_STR_17072",0.58,48,66.6666666666667,18.6666666666667,0.0677555958862672,0.00615959962602429,0,0.0235277542969849,0.203255637964442,3,4,0.602184988941244,1,0.0665196107589731,0.028735632183908
"VIVAX_STR_17073",0.59,56,0,56,0.125,0.0113636363636364,0,0.0115606936416186,0.000519195431215575,1,10,1.29069807776468,1,7.90743151738392,0.00574712643678161
"VIVAX_STR_17074",0.6,54,4.16666666666667,49.8333333333333,1,0.204906587665208,0,0.0923866552609068,0.0509830242360543,1,24,2.41748424567448,0.990535714285714,19.3379410000364,0.0344827586206897
"VIVAX_STR_17075",0.6,49,0,49,1,0.434114670296642,0,0.508603306896088,0.0208490241506721,1,12,0.738929953434828,0.998901734104046,7.40314807725659,0.00574712643678161
"VIVAX_STR_17077",0.57,32,0,32,1,0.310198779203833,0,0.397704590818363,0.0347175975219006,1,15,2.66988883302494,0.99327380952381,20.7579116516873,0.0344827586206897
"VIVAX_STR_17080",0.59,33,0,33,1,0.307420745610668,0,0.257539247900694,0.187264862516689,1,12,2.01584094842786,0.998795180722892,14.0831509137631,0.0459770114942529
"VIVAX_STR_17081",0.58,39,42.8571428571429,3.85714285714285,0.130333138515488,0.023212103501408,0,0.0570515435876515,0,4,3.5,0.403894637406361,1,0.00459601066274474,0.0114942528735632
"VIVAX_STR_17086",0.56,52,0,52,0,0,0,0,0,1,10,1.08500224142128,1,3.46852384621101,0.0114942528735632
"VIVAX_STR_17090",0.58,32,0,32,0.666666666666667,0.321739774841088,0,0.409975920192638,0.227741470026883,1,19,3.1596291206738,0.934795321637427,27.2478405300795,0.0172413793103448
"VIVAX_STR_17091",0.58,53,0,53,0,0,0,0,0.00157988067281444,1,13,1.56311634569258,1,18.3383737945243,0.0172413793103448
"VIVAX_STR_17093",0.57,37,4.76190476190476,32.2380952380952,0.571428571428572,0.146064284299579,0,0.171654626762986,0.0294503692851554,1,21,1.61907108865358,0.96093567251462,18.3347277808866,0.0172413793103448
"VIVAX_STR_17097",0.6,41,0,41,0.666666666666667,0.0755928661247189,0,0.0573787409700723,0.0204691243762679,1,12,1.09468680254991,0.996081871345029,11.2234244208261,0.0172413793103448
"VIVAX_STR_17098",0.58,46,60,14,0,0,0,0,0,3,3.33333,0.721473439145905,1,0.0169938803078902,0.00574712643678161
"VIVAX_STR_17099",0.56,54,20,34,0,0,0,0,0,5,3,0.740573540677852,1,0.100674549268307,0.0114942528735632
"VIVAX_STR_17100",0.59,42,40,2,0,0,0,0,0,3,3.33333,0.407622284332485,1,0.0102582469784572,0
"VIVAX_STR_17101",0.59,63,60,3,0,0,0,0,0.00044977120321381,3,3.33333,2.28871555894236,1,0,0.0172413793103448
